0	Halftime16	Halftime24	Halftime32	Halftime40	Halftime16v3	Halftime24v3	Halftime32v3	Halftime40v3	clhash	clhash128	umash	umash128
1204	19.737705	15.05	14.506024	15.05
1216	21.714286	15.2	14.47619	14.650602
1228	21.54386	15.160494	14.619048	14.795181
1240	21.754386	15.308642	14.588235	14.939759
1252	21.586207	15.45679	14.729412	15.084337
1264	20.721311	15.604938	14.697674	15.228916
1276	19.9375	15.753086	15.011765	15.560976
1288	22.206897	15.518072	14.636364	14.804598
1300	22.033898	15.662651	14.942529	15.116279
1313	22.254237	15.819277	15.091954	15.091954
1326	21.737705	15.975904	15.241379	15.418605
1339	20.921875	16.13253	15.215909	15.752941
1352	22.915254	21.806452	19.314286	15.191011
1365	23.135593	21.666667	20.373134	15.511364
1378	22.966667	22.225806	20.264706	15.483146
1391	22.435484	21.734375	20.15942	15.629213
1404	21.6	22.285714	20.647059	15.954545
1418	25.781818	21.484848	19.971831	15.413043
1432	25.571429	21.69697	20.169014	15.565217
1446	25.368421	21.909091	21.264706	15.548387
1460	24.745763	22.121212	20.857143	16.043956
1474	26.8	22	20.191781	15.680851
1488	26.571429	21.882353	20.666667	15.829787
1502	26.350877	22.088235	21.15493	15.978723
1517	25.711864	21.985507	21.366197	16.138298
1532	24.709677	22.529412	21.577465	16.473118
1547	27.140351	22.75	21.486111	15.785714
1562	26.931034	22.970588	21.108108	16.103093
1577	26.283333	22.855072	21.310811	16.091837
1592	25.677419	23.072464	21.513514	16.412371
1607	27.706897	22.957143	21.144737	16.07
1623	27.508475	23.185714	21.64	16.23
1639	26.868852	23.084507	21.853333	16.39
1655	26.269841	23.309859	21.493506	16.55
1671	28.322034	23.535211	21.423077	16.223301
1687	28.116667	23.109589	21.628205	16.378641
1703	27.467742	23.652778	21.833333	16.533981
1720	26.875	23.888889	21.5	16.699029
1737	28.95	23.794521	21.7125	16.386792
1754	28.754098	23.702703	22.202532	16.704762
1771	28.564516	23.932432	21.864198	16.866667
1788	27.090909	24.162162	22.074074	17.192308
1805	29.590164	24.066667	22.012195	16.559633
1823	29.403226	23.675325	21.963855	16.724771
1841	28.765625	23.909091	21.916667	16.889908
1859	29.983871	24.142857	21.870588	16.598214
1877	29.793651	24.064103	22.082353	16.758929
1895	29.609375	24.294872	22.294118	16.919643
1913	28.132353	24.21519	22.244186	17.234234
1932	30.666667	24.455696	22.206897	20.774194
1951	30.484375	24.3875	22.425287	20.755319
1970	29.402985	24.625	22.386364	21.182796
1989	31.078125	24.555556	22.1	20.936842
2008	31.375	24.487805	22.311111	21.361702
2028	30.727273	25.037037	22.285714	21.574468
2048	32	24.674699	22.26087	21.113402
2068	31.815385	24.915663	22.478261	21.319588
2088	31.164179	25.156627	22.212766	21.525773
2108	29.277778	25.39759	23.164835	21.958333
2129	32.257576	25.047059	22.410526	21.29
2150	31.617647	25	22.87234	21.5
2171	30.152778	25.244186	22.852632	21.929293
2192	32.235294	25.488372	22.597938	21.490196
2213	31.614286	25.732558	22.581633	21.910891
2235	30.202703	25.689655	23.041237	22.128713
2257	32.710145	25.647727	22.79798	21.292453
2279	32.098592	25.322222	23.020202	21.704762
2301	30.276316	25.853933	23.479592	21.914286
2324	33.2	25.538462	22.784314	21.518519
2347	32.150685	26.077778	23.009804	21.934579
2370	33.857143	26.043956	23.009709	21.351351
2393	33.236111	26.01087	23.23301	21.366071
2416	31.789474	26.26087	23.230769	21.571429
2440	33.888889	26.236559	22.803738	21.59292
2464	33.297297	26.494624	23.028037	22
2488	31.1	26.468085	23.252336	22.017699
2512	33.945946	26.442105	23.259259	21.470085
2537	32.525641	26.705263	23.275229	21.87069
2562	34.16	26.6875	23.081081	21.711864
2587	34.039474	26.670103	23.098214	21.923729
2612	32.65	26.653061	23.321429	22.135593
2638	34.710526	26.646465	23.553571	21.447154
2664	34.153846	26.909091	23.575221	21.836066
2690	35.394737	33.625	29.56044	21.869919
2716	34.820513	33.95	31.581395	22.081301
2743	33.048193	33.864198	31.528736	22.120968
2770	35.512821	33.780488	30.43956	21.472868
2797	34.109756	33.698795	30.736264	22.023622
2824	41.529412	33.619048	30.042553	21.557252
